# Prioritization file for occultation-standard
# Version: 1.1.0
# Updated by: Ben Hord
# Updated on: 2026-09-17 19:45:57
#
# Column 1: Rank
# Column 2: Target Name
# Column 3: Priority
# Column 4: Number of Hours Requested
# Column 5: Number of Hours Observed
# Column 6: Number of Hours Remaining
rank,target,priority,hours_req,hours_obs,hours_rem
4373,G6055116297752190208,0.414201,600.0,0.0,600.0
4374,G3096467323571170432,0.41409,600.0,0.0,600.0
4375,G6525210879281527168,0.413979,600.0,0.0,600.0
4376,G1387790661613772544,0.413868,600.0,0.0,600.0
4377,G3237512159786454272,0.413757,600.0,0.0,600.0
4378,G5778665397671415552,0.413646,600.0,0.0,600.0
4379,G3114603909610687872,0.413535,600.0,0.0,600.0
4380,G6712010139543233024,0.413423,600.0,0.0,600.0
4381,G6677129644976628608,0.413312,600.0,0.0,600.0
4382,G1743547578744848640,0.413201,600.0,0.0,600.0
4383,G5215928856883252224,0.41309,600.0,0.0,600.0
4384,G5414671149886054016,0.412979,600.0,0.0,600.0
4385,G4113647524989231488,0.412868,600.0,0.0,600.0
4386,G5468338484229595264,0.412757,600.0,0.0,600.0
4387,G6419897628350742400,0.412646,600.0,0.0,600.0
4388,G2459197157275109760,0.412535,600.0,0.0,600.0
4389,G2929222057282199808,0.412424,600.0,0.0,600.0
4390,G6711383383554760192,0.412313,600.0,0.0,600.0
4391,G580526333986083968,0.412201,600.0,0.0,600.0
4392,G4361139105513379072,0.41209,600.0,0.0,600.0
4393,G535406435530652928,0.411979,600.0,0.0,600.0
4394,G4054646111821898368,0.411868,600.0,0.0,600.0
4395,G6257061983499648000,0.411757,600.0,0.0,600.0
4396,G2380717139725142400,0.411646,600.0,0.0,600.0
4397,G5076056890335039104,0.411535,600.0,0.0,600.0
4398,G397935355701681408,0.411424,600.0,0.0,600.0
4399,G6112383433160690176,0.411313,600.0,0.0,600.0
4400,G1353093476255275264,0.411202,600.0,0.0,600.0
4401,G4680824344670587392,0.411091,600.0,0.0,600.0
4402,G4507207438578220288,0.410979,600.0,0.0,600.0
4403,G3519784973916760960,0.410868,600.0,0.0,600.0
4404,G2214295918740397824,0.410757,600.0,0.0,600.0
4405,G5091515783303628800,0.410646,600.0,0.0,600.0
4406,G6227276247869235968,0.410535,600.0,0.0,600.0
4407,G329552432601410432,0.410424,600.0,0.0,600.0
4408,G2571199008022444416,0.410313,600.0,0.0,600.0
4409,G4353924522528408576,0.410202,600.0,0.0,600.0
4410,G2250421855034723584,0.410091,600.0,0.0,600.0
4411,G4431736135792990592,0.40998,600.0,0.0,600.0
4412,G3422772623459065088,0.409869,600.0,0.0,600.0
4413,G4355898317698365056,0.409757,600.0,0.0,600.0
4414,G4221112004752652032,0.409646,600.0,0.0,600.0
4415,G6308199685191836032,0.409535,600.0,0.0,600.0
4416,G3796939969441668864,0.409424,600.0,0.0,600.0
4417,G642223023797050880,0.409313,600.0,0.0,600.0
4418,G4887639011522195328,0.409202,600.0,0.0,600.0
4419,G3977327457706452736,0.409091,600.0,0.0,600.0
4420,G5909092391836865536,0.40898,600.0,0.0,600.0
4421,G347294289667160576,0.408869,600.0,0.0,600.0
4422,G2581580944704645376,0.408758,600.0,0.0,600.0
4423,G3427594600421637632,0.408647,600.0,0.0,600.0
4424,G5928062162904846208,0.408535,600.0,0.0,600.0
4425,G4572572820712144512,0.408424,600.0,0.0,600.0
4426,G2413773239555261952,0.408313,600.0,0.0,600.0
4427,G2758069809551975424,0.408202,600.0,0.0,600.0
4428,G3814786864226393216,0.408091,600.0,0.0,600.0
4429,G1998571157557797632,0.40798,600.0,0.0,600.0
4430,G2479315295190132224,0.407869,600.0,0.0,600.0
4431,G972100598306444288,0.407758,600.0,0.0,600.0
4432,G4205634076554135552,0.407647,600.0,0.0,600.0
4433,G6402895295933456000,0.407536,600.0,0.0,600.0
4434,G2069452308506136064,0.407425,600.0,0.0,600.0
4435,G1547160061698630144,0.407313,600.0,0.0,600.0
4436,G6011499358661120896,0.407202,600.0,0.0,600.0
4437,G5361407886058772736,0.407091,600.0,0.0,600.0
4438,G5805950813807896704,0.40698,600.0,0.0,600.0
4439,G2569087125358756864,0.406869,600.0,0.0,600.0
4440,G425382567552097792,0.406758,600.0,0.0,600.0
4441,G6473390999343795584,0.406647,600.0,0.0,600.0
4442,G2540580224824675584,0.406536,600.0,0.0,600.0
4443,G5765756512685300864,0.406425,600.0,0.0,600.0
4444,G6177541797885324672,0.406314,600.0,0.0,600.0
4445,G2013483249650928128,0.406203,600.0,0.0,600.0
4446,G1184921042482386048,0.406091,600.0,0.0,600.0
4447,G3989628695014374016,0.40598,600.0,0.0,600.0
4448,G2224435069510952704,0.405869,600.0,0.0,600.0
4449,G6397694468494348032,0.405758,600.0,0.0,600.0
4450,G2274053830249193856,0.405647,600.0,0.0,600.0
4451,G801499141487117312,0.405536,600.0,0.0,600.0
4452,G5717591688581370496,0.405425,600.0,0.0,600.0
4453,G5113737527479548800,0.405314,600.0,0.0,600.0
4454,G2218661155999735296,0.405203,600.0,0.0,600.0
4455,G4832834953946832768,0.405092,600.0,0.0,600.0
4456,G4914639168809376640,0.404981,600.0,0.0,600.0
4457,G2946928489451914624,0.404869,600.0,0.0,600.0
4458,G3465313346811511936,0.404758,600.0,0.0,600.0
4459,G2415406254840283904,0.404647,600.0,0.0,600.0
4460,G5573291365930117888,0.404536,600.0,0.0,600.0
4461,G5843596751910931584,0.404425,600.0,0.0,600.0
4462,G1910321914762850944,0.404314,600.0,0.0,600.0
4463,G306853732305102720,0.404203,600.0,0.0,600.0
4464,G3402304183714325632,0.404092,600.0,0.0,600.0
4465,G6583382053778981376,0.403981,600.0,0.0,600.0
4466,G1760820975137152128,0.40387,600.0,0.0,600.0
4467,G4479098144623411072,0.403759,600.0,0.0,600.0
4468,G2264456365049033600,0.403647,600.0,0.0,600.0
4469,G3640168612256210944,0.403536,600.0,0.0,600.0
4470,G2567288874091428224,0.403425,600.0,0.0,600.0
4471,G4141389813936449664,0.403314,600.0,0.0,600.0
4472,G269789440146508544,0.403203,600.0,0.0,600.0
4473,G3441383197788015616,0.403092,600.0,0.0,600.0
4474,G5523073787976242560,0.402981,600.0,0.0,600.0
4475,G6090905946677669632,0.40287,600.0,0.0,600.0
4476,G6386290814927173504,0.402759,600.0,0.0,600.0
4477,G2938829967839649664,0.402648,600.0,0.0,600.0
4478,G3395590595778919680,0.402537,600.0,0.0,600.0
4479,G1162267804415272832,0.402425,600.0,0.0,600.0
4480,G267205072428544000,0.402314,600.0,0.0,600.0
4481,G4453766775400912640,0.402203,600.0,0.0,600.0
4482,G5635191980788033408,0.402092,600.0,0.0,600.0
4483,G4273543208855764352,0.401981,600.0,0.0,600.0
4484,G4192461721029923200,0.40187,600.0,0.0,600.0
4485,G538788120980691456,0.401759,600.0,0.0,600.0
4486,G760675614776090496,0.401648,600.0,0.0,600.0
4487,G5182291291492427136,0.401537,600.0,0.0,600.0
4488,G3474388715786564736,0.401426,600.0,0.0,600.0
4489,G1350912663661283328,0.401315,600.0,0.0,600.0
4490,G2790347519572893568,0.401203,600.0,0.0,600.0
4491,G3508741169889635840,0.401092,600.0,0.0,600.0
4492,G4100936964425770240,0.400981,600.0,0.0,600.0
4493,G4362437456949018368,0.40087,600.0,0.0,600.0
4494,G5897987668008210048,0.400759,600.0,0.0,600.0
4495,G1878109999344803712,0.400648,600.0,0.0,600.0
4496,G4251555110989063936,0.400537,600.0,0.0,600.0
4497,G4923718523514826368,0.400426,600.0,0.0,600.0
4498,G249360411027826048,0.400315,600.0,0.0,600.0
4499,G320769946035419904,0.400204,600.0,0.0,600.0
4500,G678486227248283008,0.400093,600.0,0.0,600.0
4501,G6615496482026345728,0.399981,600.0,0.0,600.0
4502,G3257785131274230784,0.39987,600.0,0.0,600.0
4503,G4702800524093011456,0.399759,600.0,0.0,600.0
4504,G1338951763858090752,0.399648,600.0,0.0,600.0
4505,G1803285041918219008,0.399537,600.0,0.0,600.0
4506,G5479318997619376768,0.399426,600.0,0.0,600.0
4507,G952686628870960768,0.399315,600.0,0.0,600.0
4508,G822937281766661888,0.399204,600.0,0.0,600.0
4509,G1451328140047502720,0.399093,600.0,0.0,600.0
4510,G75627850027898624,0.398982,600.0,0.0,600.0
4511,G3047442956251843328,0.398871,600.0,0.0,600.0
4512,G4645584447244277760,0.398759,600.0,0.0,600.0
4513,G1311250564828312704,0.398648,600.0,0.0,600.0
4514,G5763256296259017472,0.398537,600.0,0.0,600.0
4515,G6184379965639770752,0.398426,600.0,0.0,600.0
4516,G1256674342381620352,0.398315,600.0,0.0,600.0
4517,G468998475837844736,0.398204,600.0,0.0,600.0
4518,G1195860530347768064,0.398093,600.0,0.0,600.0
4519,G2876078330977230976,0.397982,600.0,0.0,600.0
4520,G411164061133717248,0.397871,600.0,0.0,600.0
4521,G4236205516261740800,0.39776,600.0,0.0,600.0
4522,G2199449561132278912,0.397649,600.0,0.0,600.0
4523,G5684314762998915328,0.397537,600.0,0.0,600.0
4524,G2388135686412255232,0.397426,600.0,0.0,600.0
4525,G5795995423221017472,0.397315,600.0,0.0,600.0
4526,G329061122702415872,0.397204,600.0,0.0,600.0
4527,G4414496343222948992,0.397093,600.0,0.0,600.0
4528,G2795804842458318848,0.396982,600.0,0.0,600.0
4529,G6876085037075350912,0.396871,600.0,0.0,600.0
4530,G5034958588797250304,0.39676,600.0,0.0,600.0
4531,G3442293524696256640,0.396649,600.0,0.0,600.0
4532,G3269041381561725056,0.396538,600.0,0.0,600.0
4533,G1788742591887839232,0.396427,600.0,0.0,600.0
4534,G2125811350407022080,0.396315,600.0,0.0,600.0
4535,G3140066125007427584,0.396204,600.0,0.0,600.0
4536,G6853804533449153152,0.396093,600.0,0.0,600.0
4537,G1012498961909728512,0.395982,600.0,0.0,600.0
4538,G6804802456998213760,0.395871,600.0,0.0,600.0
4539,G4370260516539853184,0.39576,600.0,0.0,600.0
4540,G5788988269968695552,0.395649,600.0,0.0,600.0
4541,G93992168112860928,0.395538,600.0,0.0,600.0
4542,G4849705379326977920,0.395427,600.0,0.0,600.0
4543,G1151214791978952832,0.395316,600.0,0.0,600.0
4544,G1610817627415941248,0.395205,600.0,0.0,600.0
4545,G765838646502422016,0.395094,600.0,0.0,600.0
4546,G3960696249120477696,0.394982,600.0,0.0,600.0
4547,G3929709743706664448,0.394871,600.0,0.0,600.0
4548,G3674063630867072512,0.39476,600.0,0.0,600.0
4549,G6809950306014210304,0.394649,600.0,0.0,600.0
4550,G3131628472775237760,0.394538,600.0,0.0,600.0
4551,G3549260715994338816,0.394427,600.0,0.0,600.0
4552,G528020363092315648,0.394316,600.0,0.0,600.0
4553,G3210127998061958528,0.394205,600.0,0.0,600.0
4554,G3518750058597308032,0.394094,600.0,0.0,600.0
4555,G3697207530294615168,0.393983,600.0,0.0,600.0
4556,G2309563172446539776,0.393872,600.0,0.0,600.0
4557,G529379153308600192,0.39376,600.0,0.0,600.0
4558,G2605208448858041728,0.393649,600.0,0.0,600.0
4559,G5463290622051980672,0.393538,600.0,0.0,600.0
4560,G2073631277337888256,0.393427,600.0,0.0,600.0
4561,G5368010109784035328,0.393316,600.0,0.0,600.0
4562,G5647065301924827136,0.393205,600.0,0.0,600.0
4563,G3392422872714791808,0.393094,600.0,0.0,600.0
4564,G6231018916724456320,0.392983,600.0,0.0,600.0
4565,G3623690128411455488,0.392872,600.0,0.0,600.0
4566,G3884116226318374016,0.392761,600.0,0.0,600.0
4567,G3311733695786352512,0.39265,600.0,0.0,600.0
4568,G4803267471368473472,0.392538,600.0,0.0,600.0
4569,G3111639587602235008,0.392427,600.0,0.0,600.0
4570,G4463381626628373888,0.392316,600.0,0.0,600.0
4571,G849945754110186752,0.392205,600.0,0.0,600.0
4572,G5445904804890145024,0.392094,600.0,0.0,600.0
4573,G1868018273613911424,0.391983,600.0,0.0,600.0
4574,G6456263180866837632,0.391872,600.0,0.0,600.0
4575,G4755176069720086272,0.391761,600.0,0.0,600.0
4576,G1302514463909906560,0.39165,600.0,0.0,600.0
4577,G1968688046426711680,0.391539,600.0,0.0,600.0
4578,G63181034805012224,0.391428,600.0,0.0,600.0
4579,G2689897477289535872,0.391316,600.0,0.0,600.0
4580,G1584883927687584768,0.391205,600.0,0.0,600.0
4581,G2937746089892527744,0.391094,600.0,0.0,600.0
4582,G4090733737085428992,0.390983,600.0,0.0,600.0
4583,G803485615403673728,0.390872,600.0,0.0,600.0
4584,G4608253003825856384,0.390761,600.0,0.0,600.0
4585,G5976083401931710592,0.39065,600.0,0.0,600.0
4586,G263789576993787904,0.390539,600.0,0.0,600.0
4587,G1269079277380258816,0.390428,600.0,0.0,600.0
4588,G6670785737763170304,0.390317,600.0,0.0,600.0
4589,G2287296107776383488,0.390206,600.0,0.0,600.0
4590,G4674747172106182016,0.390094,600.0,0.0,600.0
4591,G6498801743853640192,0.389983,600.0,0.0,600.0
4592,G2065717916048483840,0.389872,600.0,0.0,600.0
4593,G117292984169827328,0.389761,600.0,0.0,600.0
4594,G6124371958187541760,0.38965,600.0,0.0,600.0
4595,G1816395824736226944,0.389539,600.0,0.0,600.0
4596,G3565297539761752192,0.389428,600.0,0.0,600.0
4597,G2709873232743827712,0.389317,600.0,0.0,600.0
4598,G4808800420038279808,0.389206,600.0,0.0,600.0
4599,G3379707497479980800,0.389095,600.0,0.0,600.0
4600,G2119078662748614656,0.388984,600.0,0.0,600.0
4601,G6142589869427080192,0.388872,600.0,0.0,600.0
4602,G5056024132074907776,0.388761,600.0,0.0,600.0
4603,G2233284007811986560,0.38865,600.0,0.0,600.0
4604,G4567483456267806080,0.388539,600.0,0.0,600.0
4605,G2536010276542438272,0.388428,600.0,0.0,600.0
4606,G3279338582834706048,0.388317,600.0,0.0,600.0
4607,G2368552456609447168,0.388206,600.0,0.0,600.0
4608,G1470143738937281536,0.388095,600.0,0.0,600.0
4609,G5419329643210986752,0.387984,600.0,0.0,600.0
4610,G4620892817699324672,0.387873,600.0,0.0,600.0
4611,G788124097932975872,0.387762,600.0,0.0,600.0
4612,G6099006705976096384,0.38765,600.0,0.0,600.0
4613,G4022632903048674816,0.387539,600.0,0.0,600.0
4614,G4275229726550939392,0.387428,600.0,0.0,600.0
4615,G3768147951798324096,0.387317,600.0,0.0,600.0
4616,G6103371698416405120,0.387206,600.0,0.0,600.0
4617,G4707717437013148928,0.387095,600.0,0.0,600.0
4618,G6314953263566580224,0.386984,600.0,0.0,600.0
4619,G1841846941928524288,0.386873,600.0,0.0,600.0
4620,G3642557266907721344,0.386762,600.0,0.0,600.0
4621,G4223218355493265792,0.386651,600.0,0.0,600.0
4622,G3266644961609200768,0.38654,600.0,0.0,600.0
4623,G1716884799728061824,0.386428,600.0,0.0,600.0
4624,G1435762869329159424,0.386317,600.0,0.0,600.0
4625,G6538776477650240896,0.386206,600.0,0.0,600.0
4626,G6022204066438985088,0.386095,600.0,0.0,600.0
4627,G27857780652747008,0.385984,600.0,0.0,600.0
4628,G6750774143533889024,0.385873,600.0,0.0,600.0
4629,G5893799525164745472,0.385762,600.0,0.0,600.0
4630,G5129686394613070208,0.385651,600.0,0.0,600.0
4631,G3042078164137733376,0.38554,600.0,0.0,600.0
4632,G1668282846727191168,0.385429,600.0,0.0,600.0
4633,G4270751720629346816,0.385318,600.0,0.0,600.0
4634,G1032309928058755456,0.385206,600.0,0.0,600.0
4635,G618471034312238208,0.385095,600.0,0.0,600.0
4636,G5014302785400981504,0.384984,600.0,0.0,600.0
4637,G4041979188105626752,0.384873,600.0,0.0,600.0
4638,G4720376973377476352,0.384762,600.0,0.0,600.0
4639,G5253745803440992896,0.384651,600.0,0.0,600.0
4640,G2034106376960134912,0.38454,600.0,0.0,600.0
4641,G6759576210855599488,0.384429,600.0,0.0,600.0
4642,G485076015891272576,0.384318,600.0,0.0,600.0
4643,G2070582881342384000,0.384207,600.0,0.0,600.0
4644,G127605338085773696,0.384096,600.0,0.0,600.0
4645,G5860068192062673792,0.383984,600.0,0.0,600.0
4646,G6317343258250328960,0.383873,600.0,0.0,600.0
4647,G2988690616835127680,0.383762,600.0,0.0,600.0
4648,G1117556164072536192,0.383651,600.0,0.0,600.0
4649,G1694925417921957632,0.38354,600.0,0.0,600.0
4650,G6273045927629949824,0.383429,600.0,0.0,600.0
4651,G6572929305971509376,0.383318,600.0,0.0,600.0
4652,G2170970526353067648,0.383207,600.0,0.0,600.0
4653,G1242785865551049216,0.383096,600.0,0.0,600.0
4654,G1369312612795200256,0.382985,600.0,0.0,600.0
4655,G3925169894556087680,0.382874,600.0,0.0,600.0
4656,G5145812549405124736,0.382762,600.0,0.0,600.0
4657,G5121689165508083200,0.382651,600.0,0.0,600.0
4658,G562319044202531712,0.38254,600.0,0.0,600.0
4659,G6575860329091592832,0.382429,600.0,0.0,600.0
4660,G2010713133182029312,0.382318,600.0,0.0,600.0
4661,G155211944756593024,0.382207,600.0,0.0,600.0
4662,G2514381852031713792,0.382096,600.0,0.0,600.0
4663,G4163202788910080768,0.381985,600.0,0.0,600.0
4664,G5615288763049256064,0.381874,600.0,0.0,600.0
4665,G6075128337082858112,0.381763,600.0,0.0,600.0
4666,G4193020582169053056,0.381652,600.0,0.0,600.0
4667,G6493504812227344512,0.38154,600.0,0.0,600.0
4668,G4279200440994368768,0.381429,600.0,0.0,600.0
4669,G4641083836914690688,0.381318,600.0,0.0,600.0
4670,G132766857983882752,0.381207,600.0,0.0,600.0
4671,G1721282086028977664,0.381096,600.0,0.0,600.0
4672,G2374750575453157632,0.380985,600.0,0.0,600.0
4673,G1001622661607381120,0.380874,600.0,0.0,600.0
4674,G2236638823948546688,0.380763,600.0,0.0,600.0
4675,G6352795945533794304,0.380652,600.0,0.0,600.0
4676,G119526195365144320,0.380541,600.0,0.0,600.0
4677,G2906327785643675520,0.38043,600.0,0.0,600.0
4678,G2953375991278675712,0.380318,600.0,0.0,600.0
4679,G5318536999982933248,0.380207,600.0,0.0,600.0
4680,G6627488516048380672,0.380096,600.0,0.0,600.0
4681,G5201933173373494912,0.379985,600.0,0.0,600.0
4682,G6602900584192703360,0.379874,600.0,0.0,600.0
4683,G6364970391113504384,0.379763,600.0,0.0,600.0
4684,G4141920813632784640,0.379652,600.0,0.0,600.0
4685,G6887313455974255104,0.379541,600.0,0.0,600.0
4686,G6904317025342698880,0.37943,600.0,0.0,600.0
4687,G2097961408067605760,0.379319,600.0,0.0,600.0
4688,G5650051094460772352,0.379208,600.0,0.0,600.0
4689,G6183019839692807680,0.379096,600.0,0.0,600.0
4690,G5137101810268716160,0.378985,600.0,0.0,600.0
4691,G556750636282756224,0.378874,600.0,0.0,600.0
4692,G483117064128180480,0.378763,600.0,0.0,600.0
4693,G1977198197710161024,0.378652,600.0,0.0,600.0
4694,G3090602739004088448,0.378541,600.0,0.0,600.0
4695,G2678584700934945920,0.37843,600.0,0.0,600.0
4696,G6692405052647399552,0.378319,600.0,0.0,600.0
4697,G2713336660011614464,0.378208,600.0,0.0,600.0
4698,G1418925875974371328,0.378097,600.0,0.0,600.0
4699,G6877360126966761088,0.377986,600.0,0.0,600.0
4700,G6737469331283084032,0.377874,600.0,0.0,600.0
4701,G66969676998824576,0.377763,600.0,0.0,600.0
4702,G916359177005395328,0.377652,600.0,0.0,600.0
4703,G3677741604636886016,0.377541,600.0,0.0,600.0
4704,G5360083008910417024,0.37743,600.0,0.0,600.0
4705,G5045660032392118144,0.377319,600.0,0.0,600.0
4706,G3871915529899938944,0.377208,600.0,0.0,600.0
4707,G2393741271568453120,0.377097,600.0,0.0,600.0
4708,G1817743619824858112,0.376986,600.0,0.0,600.0
4709,G1851753198097420800,0.376875,600.0,0.0,600.0
4710,G448092430462386688,0.376764,600.0,0.0,600.0
4711,G35920976160460800,0.376652,600.0,0.0,600.0
4712,G5339891062013219712,0.376541,600.0,0.0,600.0
4713,G5930753183287298688,0.37643,600.0,0.0,600.0
4714,G6015184578034881024,0.376319,600.0,0.0,600.0
4715,G4902688920523768832,0.376208,600.0,0.0,600.0
4716,G3410583403191715328,0.376097,600.0,0.0,600.0
4717,G3389335822021894272,0.375986,600.0,0.0,600.0
4718,G4138833243249127040,0.375875,600.0,0.0,600.0
4719,G2587309533428868736,0.375764,600.0,0.0,600.0
4720,G5878205151714985856,0.375653,600.0,0.0,600.0
4721,G3997501090894827776,0.375542,600.0,0.0,600.0
4722,G1404000039987498752,0.37543,600.0,0.0,600.0
4723,G102365189676742016,0.375319,600.0,0.0,600.0
4724,G5355031543264367616,0.375208,600.0,0.0,600.0
4725,G4841898327077429248,0.375097,600.0,0.0,600.0
4726,G1293429061889466624,0.374986,600.0,0.0,600.0
4727,G5563303028644267904,0.374875,600.0,0.0,600.0
4728,G6726333408816142720,0.374764,600.0,0.0,600.0
4729,G3362796703704909056,0.374653,600.0,0.0,600.0
4730,G4812343218301432704,0.374542,600.0,0.0,600.0
4731,G2694158943840374400,0.374431,600.0,0.0,600.0
4732,G3387179366185668224,0.37432,600.0,0.0,600.0
4733,G1931010016315303168,0.374208,600.0,0.0,600.0
4734,G6783881572514042752,0.374097,600.0,0.0,600.0
4735,G2644426314929047552,0.373986,600.0,0.0,600.0
4736,G5303193555737161728,0.373875,600.0,0.0,600.0
4737,G1450204576602900992,0.373764,600.0,0.0,600.0
4738,G516128010972653824,0.373653,600.0,0.0,600.0
4739,G143884535449504512,0.373542,600.0,0.0,600.0
4740,G6067080148182224128,0.373431,600.0,0.0,600.0
4741,G3622736022900584704,0.37332,600.0,0.0,600.0
4742,G1410993552415726976,0.373209,600.0,0.0,600.0
4743,G4248763553964651520,0.373098,600.0,0.0,600.0
4744,G1742232391039281664,0.372986,600.0,0.0,600.0
4745,G4481382826704193536,0.372875,600.0,0.0,600.0
4746,G6483557972910804608,0.372764,600.0,0.0,600.0
4747,G1146343302632960768,0.372653,600.0,0.0,600.0
4748,G4906432070421717376,0.372542,600.0,0.0,600.0
4749,G3602384788521495680,0.372431,600.0,0.0,600.0
4750,G1337410214195760128,0.37232,600.0,0.0,600.0
4751,G5740037084581578880,0.372209,600.0,0.0,600.0
4752,G2494475159651012736,0.372098,600.0,0.0,600.0
4753,G887656254164536832,0.371987,600.0,0.0,600.0
4754,G3303023678205685120,0.371876,600.0,0.0,600.0
4755,G135667094780407296,0.371764,600.0,0.0,600.0
4756,G5257590761237066624,0.371653,600.0,0.0,600.0
4757,G5280011486927816576,0.371542,600.0,0.0,600.0
4758,G2959447460125268864,0.371431,600.0,0.0,600.0
4759,G1726456495125335552,0.37132,600.0,0.0,600.0
4760,G4766441631498807680,0.371209,600.0,0.0,600.0
4761,G5132452250472067456,0.371098,600.0,0.0,600.0
4762,G3989976140688596608,0.370987,600.0,0.0,600.0
4763,G3307185432794616320,0.370876,600.0,0.0,600.0
4764,G4969771052648102656,0.370765,600.0,0.0,600.0
4765,G598918208581290368,0.370654,600.0,0.0,600.0
4766,G4993369595835972352,0.370542,600.0,0.0,600.0
4767,G6477957889609651584,0.370431,600.0,0.0,600.0
4768,G6856745795771412096,0.37032,600.0,0.0,600.0
4769,G5722248326476097024,0.370209,600.0,0.0,600.0
4770,G2545911550549266944,0.370098,600.0,0.0,600.0
4771,G4379566439358775680,0.369987,600.0,0.0,600.0
4772,G2028645377608851584,0.369876,600.0,0.0,600.0
4773,G3636017195651364608,0.369765,600.0,0.0,600.0
4774,G3892975987936521216,0.369654,600.0,0.0,600.0
4775,G1931930376267329536,0.369543,600.0,0.0,600.0
4776,G338074128754011520,0.369432,600.0,0.0,600.0
4777,G283449974472051072,0.36932,600.0,0.0,600.0
4778,G6179481061519120512,0.369209,600.0,0.0,600.0
4779,G4320256754991005312,0.369098,600.0,0.0,600.0
4780,G5373307316291714688,0.368987,600.0,0.0,600.0
4781,G1165375436593018496,0.368876,600.0,0.0,600.0
4782,G6324736271353695104,0.368765,600.0,0.0,600.0
4783,G810054200944070528,0.368654,600.0,0.0,600.0
4784,G2380009780086818432,0.368543,600.0,0.0,600.0
4785,G3060611222898359296,0.368432,600.0,0.0,600.0
4786,G1215630677124340736,0.368321,600.0,0.0,600.0
4787,G4249985695490275712,0.36821,600.0,0.0,600.0
4788,G1405146207844201600,0.368099,600.0,0.0,600.0
4789,G6150238209748813312,0.367987,600.0,0.0,600.0
4790,G2262966526793134208,0.367876,600.0,0.0,600.0
4791,G1175975171064860288,0.367765,600.0,0.0,600.0
4792,G4799718625791724800,0.367654,600.0,0.0,600.0
4793,G2538696795766240640,0.367543,600.0,0.0,600.0
4794,G3957715095141104896,0.367432,600.0,0.0,600.0
4795,G4789620367404714880,0.367321,600.0,0.0,600.0
4796,G6025626807464626688,0.36721,600.0,0.0,600.0
4797,G568852892050191232,0.367099,600.0,0.0,600.0
4798,G1881656993791971072,0.366988,600.0,0.0,600.0
4799,G1751465844874939520,0.366877,600.0,0.0,600.0
4800,G3810640296640437888,0.366765,600.0,0.0,600.0
4801,G4665475398568529536,0.366654,600.0,0.0,600.0
4802,G3517197135861791744,0.366543,600.0,0.0,600.0
4803,G6889841508084452096,0.366432,600.0,0.0,600.0
4804,G5538456402325902464,0.366321,600.0,0.0,600.0
4805,G5727704309331737984,0.36621,600.0,0.0,600.0
4806,G6340920292240327552,0.366099,600.0,0.0,600.0
4807,G2744993592641271808,0.365988,600.0,0.0,600.0
4808,G5493211945513736192,0.365877,600.0,0.0,600.0
4809,G6013074512147971072,0.365766,600.0,0.0,600.0
4810,G4147694585408492544,0.365655,600.0,0.0,600.0
4811,G1609422828196870016,0.365543,600.0,0.0,600.0
4812,G3166990828306187904,0.365432,600.0,0.0,600.0
4813,G6888991310717462784,0.365321,600.0,0.0,600.0
4814,G5579528659174620160,0.36521,600.0,0.0,600.0
4815,G774983417853994880,0.365099,600.0,0.0,600.0
4816,G1026091227731068672,0.364988,600.0,0.0,600.0
4817,G2824225637489575296,0.364877,600.0,0.0,600.0
4818,G1488713493897190912,0.364766,600.0,0.0,600.0
4819,G3007232750864494208,0.364655,600.0,0.0,600.0
4820,G2858377946115784192,0.364544,600.0,0.0,600.0
4821,G3787998534726473984,0.364433,600.0,0.0,600.0
4822,G390453591393476992,0.364321,600.0,0.0,600.0
4823,G6034669435935216256,0.36421,600.0,0.0,600.0
4824,G1286690429999759232,0.364099,600.0,0.0,600.0
4825,G1243900014427829504,0.363988,600.0,0.0,600.0
4826,G5560069296227885824,0.363877,600.0,0.0,600.0
4827,G460621193663868160,0.363766,600.0,0.0,600.0
4828,G6080019922572963072,0.363655,600.0,0.0,600.0
4829,G3198726857053354880,0.363544,600.0,0.0,600.0
4830,G2041647549231448576,0.363433,600.0,0.0,600.0
4831,G2760000105294020736,0.363322,600.0,0.0,600.0
4832,G531976848306029440,0.363211,600.0,0.0,600.0
4833,G1109797460271400064,0.363099,600.0,0.0,600.0
4834,G1073576832832273536,0.362988,600.0,0.0,600.0
4835,G1362168329835391360,0.362877,600.0,0.0,600.0
4836,G5541619525483067008,0.362766,600.0,0.0,600.0
4837,G3635220187160238976,0.362655,600.0,0.0,600.0
4838,G4931796875962607744,0.362544,600.0,0.0,600.0
4839,G4628824282266703360,0.362433,600.0,0.0,600.0
4840,G3512757101750383744,0.362322,600.0,0.0,600.0
4841,G4227847265085036928,0.362211,600.0,0.0,600.0
4842,G6101730333716439040,0.3621,600.0,0.0,600.0
4843,G3585056897585402624,0.361989,600.0,0.0,600.0
4844,G396401090304171648,0.361877,600.0,0.0,600.0
4845,G645394809901150720,0.361766,600.0,0.0,600.0
4846,G3464344539628178816,0.361655,600.0,0.0,600.0
4847,G2339775729048430080,0.361544,600.0,0.0,600.0
4848,G3471200269504872448,0.361433,600.0,0.0,600.0
4849,G5584595449275085568,0.361322,600.0,0.0,600.0
4850,G4067896841829648512,0.361211,600.0,0.0,600.0
4851,G2184848355951296640,0.3611,600.0,0.0,600.0
